Date,Open,High,Low,Close*,Adj Close**,Volume
"May 02, 2014",41.72,42.27,41.30,42.18,42.18,20434000
"May 01, 2014",41.42,42.80,41.14,41.55,41.55,27199500
"Apr 30, 2014",40.72,41.63,40.26,41.58,41.58,22203000
"Apr 29, 2014",39.64,41.43,39.11,41.38,41.38,28895500
"Apr 28, 2014",40.00,40.76,38.10,39.70,39.70,35210000
"Apr 25, 2014",40.40,41.34,39.53,39.97,39.97,34983500
"Apr 24, 2014",42.16,42.56,40.64,41.57,41.57,27476000
"Apr 23, 2014",43.27,43.35,41.40,41.60,41.60,36478000
"Apr 22, 2014",41.27,43.87,41.00,43.73,43.73,49023500
"Apr 21, 2014",39.42,41.24,38.80,40.88,40.88,26291000
"Apr 17, 2014",39.92,40.46,38.82,39.62,39.62,29634000
"Apr 16, 2014",39.40,40.00,38.16,39.82,39.82,36011000
"Apr 15, 2014",39.82,39.86,36.86,38.78,38.78,68296500
"Apr 14, 2014",41.52,41.69,38.88,39.62,39.62,38515000
"Apr 11, 2014",40.12,41.40,39.72,40.76,40.76,45336000
"Apr 10, 2014",43.36,43.50,40.76,40.84,40.84,36057500
"Apr 09, 2014",43.35,43.69,42.18,43.39,43.39,25789500
"Apr 08, 2014",42.01,43.30,41.28,43.09,43.09,34446500
"Apr 07, 2014",41.16,43.24,40.70,41.50,41.50,49277500
"Apr 04, 2014",45.20,45.65,42.25,42.45,42.45,56728000
"Apr 03, 2014",46.06,47.15,44.40,45.08,45.08,54618500
"Apr 02, 2014",44.00,46.18,43.61,46.06,46.06,53911500
"Apr 01, 2014",41.80,43.63,41.72,43.39,43.39,36857000
"Mar 31, 2014",43.30,43.35,41.28,41.69,41.69,41900000
"Mar 28, 2014",42.56,43.34,42.05,42.47,42.47,48424000
"Mar 27, 2014",42.47,42.72,40.60,41.46,41.46,47478500
"Mar 26, 2014",44.39,44.52,42.27,42.59,42.59,34536500
"Mar 25, 2014",44.83,45.41,43.58,44.09,44.09,39327000
"Mar 24, 2014",45.95,45.98,42.05,44.03,44.03,56644000
"Mar 21, 2014",47.20,47.24,45.50,45.78,45.78,41084500
"Mar 20, 2014",47.23,47.85,46.67,46.98,46.98,19089500
"Mar 19, 2014",48.28,48.31,46.70,47.17,47.17,25356500
"Mar 18, 2014",47.39,48.30,47.00,48.01,48.01,31211500
"Mar 17, 2014",46.99,47.59,46.10,46.80,46.80,29563000
"Mar 14, 2014",47.06,47.39,45.66,46.19,46.19,41448500
"Mar 13, 2014",48.76,48.84,46.80,47.56,47.56,31181500
"Mar 12, 2014",46.30,49.50,46.22,48.30,48.30,48772000
"Mar 11, 2014",47.30,48.92,46.49,46.88,46.88,44050500
"Mar 10, 2014",48.54,48.60,47.21,47.77,47.77,38640500
"Mar 07, 2014",50.59,50.97,48.88,49.24,49.24,39061500
"Mar 06, 2014",50.83,51.50,49.89,50.59,50.59,36805500
"Mar 05, 2014",51.34,51.40,50.36,50.53,50.53,29678500
"Mar 04, 2014",51.70,52.00,50.57,50.97,50.97,43728000
"Mar 03, 2014",47.45,50.33,47.00,50.11,50.11,65446500
"Feb 28, 2014",49.93,50.54,48.51,48.96,48.96,72949000
"Feb 27, 2014",52.25,52.38,49.67,50.51,50.51,89729000
"Feb 26, 2014",51.72,53.00,49.50,50.60,50.60,123023000
"Feb 25, 2014",46.00,51.84,45.69,49.60,49.60,163408500
"Feb 24, 2014",41.75,43.67,41.66,43.53,43.53,41392000
"Feb 21, 2014",42.33,42.80,41.84,41.92,41.92,39094000
"Feb 20, 2014",43.00,43.04,41.25,41.99,41.99,90011500
"Feb 19, 2014",40.74,40.74,38.68,38.73,38.73,80845000
"Feb 18, 2014",41.05,41.20,40.27,40.74,40.74,46664000
"Feb 14, 2014",39.62,40.38,39.40,39.65,39.65,30790000
"Feb 13, 2014",38.67,40.54,38.65,39.93,39.93,40146500
"Feb 12, 2014",39.16,39.65,38.86,39.06,39.06,25868500
"Feb 11, 2014",39.79,40.44,38.54,39.32,39.32,53549500
"Feb 10, 2014",37.87,39.86,37.86,39.31,39.31,64853500
"Feb 07, 2014",36.20,37.33,35.92,37.31,37.31,44642500
"Feb 06, 2014",35.26,36.02,35.20,35.68,35.68,29208000
"Feb 05, 2014",35.66,36.12,33.87,34.88,34.88,36340000
"Feb 04, 2014",36.14,36.32,35.24,35.75,35.75,23431500
"Feb 03, 2014",36.58,36.98,35.03,35.42,35.42,33824500
"Jan 31, 2014",35.77,37.20,35.70,36.28,36.28,32544000
"Jan 30, 2014",35.60,36.96,35.40,36.57,36.57,42825000
"Jan 29, 2014",35.06,35.82,34.63,35.05,35.05,29677500
"Jan 28, 2014",34.30,35.80,34.20,35.68,35.68,30467000
"Jan 27, 2014",35.03,35.58,32.94,33.92,33.92,43582000
"Jan 24, 2014",35.57,36.10,34.71,34.92,34.92,38321500
"Jan 23, 2014",35.45,36.48,34.68,36.30,36.30,39337000
"Jan 22, 2014",35.56,36.06,34.95,35.71,35.71,35113000
"Jan 21, 2014",34.25,35.46,34.16,35.34,35.34,48673500
"Jan 17, 2014",34.04,34.64,33.59,34.00,34.00,46031000
"Jan 16, 2014",32.50,34.54,32.48,34.19,34.19,59797000
"Jan 15, 2014",33.69,34.45,32.42,32.83,32.83,102328000
"Jan 14, 2014",28.10,32.40,27.33,32.25,32.25,138035000
"Jan 13, 2014",29.16,29.40,27.56,27.87,27.87,31580500
"Jan 10, 2014",29.69,29.78,28.45,29.14,29.14,37230500
"Jan 09, 2014",30.50,30.69,29.37,29.51,29.51,26910000
"Jan 08, 2014",29.77,30.74,29.75,30.26,30.26,30816000
"Jan 07, 2014",29.52,30.08,29.05,29.87,29.87,25170500
"Jan 06, 2014",30.00,30.08,29.05,29.40,29.40,26805500
"Jan 03, 2014",30.00,30.44,29.72,29.91,29.91,23475000
"Jan 02, 2014",29.96,30.50,29.31,30.02,30.02,30942000
"Dec 31, 2013",30.46,30.64,29.73,30.09,30.09,21312000
"Dec 30, 2013",30.22,30.96,30.15,30.49,30.49,22337500
"Dec 27, 2013",31.06,31.10,30.16,30.22,30.22,27301000
"Dec 26, 2013",31.01,31.60,30.86,31.10,31.10,35647500
"Dec 24, 2013",30.00,30.99,29.96,30.28,30.28,49707500
"Dec 23, 2013",28.97,29.25,28.52,28.71,28.71,26927500
"Dec 20, 2013",28.32,28.87,28.32,28.65,28.65,37063000
"Dec 19, 2013",29.38,29.40,27.82,28.14,28.14,63700000
"Dec 18, 2013",30.45,30.98,29.19,29.60,29.60,57909500
"Dec 17, 2013",29.52,30.93,29.26,30.49,30.49,52475000
"Dec 16, 2013",29.70,30.09,29.22,29.59,29.59,33376500
"Dec 13, 2013",29.61,30.36,29.46,29.53,29.53,52959500
"Dec 12, 2013",27.94,29.65,27.71,29.49,29.49,53839000
"Dec 11, 2013",28.38,28.61,27.90,27.93,27.93,35689000
"Dec 10, 2013",28.01,29.17,27.97,28.44,28.44,53741000
"Dec 09, 2013",27.40,28.34,26.84,28.32,28.32,45307500
"Dec 06, 2013",28.30,28.50,27.26,27.47,27.47,39548000
"Dec 05, 2013",28.03,28.67,27.90,28.10,28.10,46442000
"Dec 04, 2013",28.86,28.89,27.43,27.79,27.79,65738500
"Dec 03, 2013",26.54,28.99,26.32,28.94,28.94,128412000
"Dec 02, 2013",25.27,25.71,24.79,24.83,24.83,38756000
"Nov 29, 2013",25.95,26.12,25.40,25.46,25.46,48581000
"Nov 27, 2013",24.26,25.39,23.90,25.39,25.39,61838000
"Nov 26, 2013",23.88,24.54,23.22,24.10,24.10,69427500
"Nov 25, 2013",24.90,25.17,24.06,24.17,24.17,51336500
"Nov 22, 2013",24.32,24.55,23.59,24.28,24.28,55483500
"Nov 21, 2013",24.58,24.96,24.05,24.42,24.42,59519000
"Nov 20, 2013",25.22,25.49,23.81,24.22,24.22,69248000
"Nov 19, 2013",23.89,25.80,23.84,25.22,25.22,99081000
"Nov 18, 2013",27.05,27.09,23.92,24.32,24.32,115691000
"Nov 15, 2013",27.37,27.59,26.87,27.09,27.09,49501000
"Nov 14, 2013",27.78,28.08,26.82,27.52,27.52,61018500
"Nov 13, 2013",28.17,28.47,27.27,27.74,27.74,63291500
"Nov 12, 2013",28.94,28.94,27.24,27.56,27.56,74926000
"Nov 11, 2013",28.20,29.08,27.42,28.94,28.94,69988000
"Nov 08, 2013",27.30,28.12,26.46,27.59,27.59,112389500
"Nov 07, 2013",28.84,29.13,27.52,27.95,27.95,111423500
"Nov 06, 2013",30.96,32.15,29.27,30.23,30.23,155358500
"Nov 05, 2013",36.00,36.29,34.27,35.36,35.36,112335500
"Nov 04, 2013",33.00,35.08,32.84,35.04,35.04,65602000
"Nov 01, 2013",32.60,33.18,32.08,32.43,32.43,35903000
"Oct 31, 2013",31.13,32.49,30.66,31.99,31.99,46669000
"Oct 30, 2013",32.93,33.54,31.63,31.84,31.84,42009000
"Oct 29, 2013",32.55,33.09,30.60,32.89,32.89,70558500
"Oct 28, 2013",34.04,34.10,32.44,32.57,32.57,39208500
"Oct 25, 2013",34.84,34.90,33.36,33.93,33.93,37977500
"Oct 24, 2013",33.00,34.90,32.57,34.63,34.63,54128500
"Oct 23, 2013",33.78,34.36,32.03,32.90,32.90,66602000
"Oct 22, 2013",34.10,35.56,33.22,34.31,34.31,56933500
"Oct 21, 2013",36.66,36.68,34.20,34.52,34.52,57660500
"Oct 18, 2013",36.83,37.19,36.50,36.68,36.68,29654000
"Oct 17, 2013",36.71,36.96,36.20,36.56,36.56,33525000
"Oct 16, 2013",36.98,37.46,36.42,36.71,36.71,41027000
"Oct 15, 2013",37.06,37.76,36.64,36.79,36.79,54892500
"Oct 14, 2013",35.00,36.50,34.83,35.94,35.94,38848000
"Oct 11, 2013",34.55,35.86,34.24,35.74,35.74,41555500
"Oct 10, 2013",34.62,35.15,33.94,34.59,34.59,44419500
"Oct 09, 2013",34.95,35.00,32.30,33.76,33.76,76582500
"Oct 08, 2013",36.88,37.19,34.64,34.95,34.95,68786000
"Oct 07, 2013",36.49,37.35,36.05,36.61,36.61,57428000
"Oct 04, 2013",35.28,36.24,34.53,36.20,36.20,72070000
"Oct 03, 2013",35.01,35.94,33.60,34.66,34.66,119082500
"Oct 02, 2013",37.72,38.37,35.08,36.19,36.19,103877000
"Oct 01, 2013",38.79,38.85,37.67,38.60,38.60,38779500
"Sep 30, 2013",37.80,38.90,37.60,38.67,38.67,44623500
"Sep 27, 2013",37.50,38.26,37.29,38.18,38.18,29582000
"Sep 26, 2013",37.34,37.94,37.12,37.73,37.73,33072000
"Sep 25, 2013",36.71,37.26,36.10,37.05,37.05,41263500
"Sep 24, 2013",35.83,36.99,35.53,36.47,36.47,31367000
"Sep 23, 2013",36.90,37.10,35.42,36.22,36.22,40867000
"Sep 20, 2013",35.78,37.17,35.71,36.68,36.68,67008500
"Sep 19, 2013",34.16,36.09,33.82,35.58,35.58,77973000
"Sep 18, 2013",33.41,33.49,32.84,33.24,33.24,27198500
"Sep 17, 2013",33.02,33.68,32.67,33.25,33.25,27484500
"Sep 16, 2013",33.60,34.17,33.17,33.32,33.32,37874500
"Sep 13, 2013",32.55,33.27,32.43,33.11,33.11,27006000
"Sep 12, 2013",32.80,33.35,32.10,32.99,32.99,30800000
"Sep 11, 2013",33.28,33.58,32.43,32.70,32.70,29162500
"Sep 10, 2013",32.29,33.50,32.13,33.27,33.27,44839000
"Sep 09, 2013",32.62,32.90,31.70,32.14,32.14,71722500
"Sep 06, 2013",33.71,33.94,33.03,33.39,33.39,43098500
"Sep 05, 2013",34.02,34.30,33.65,33.99,33.99,33426500
"Sep 04, 2013",33.95,34.32,33.11,34.12,34.12,57378500
"Sep 03, 2013",34.68,34.74,33.28,33.79,33.79,60305500
"Aug 30, 2013",33.27,33.84,32.79,33.80,33.80,55142000
"Aug 29, 2013",32.84,33.55,32.50,33.21,33.21,47180000
"Aug 28, 2013",33.81,34.30,32.65,33.29,33.29,73700500
"Aug 27, 2013",32.46,33.76,32.19,33.40,33.40,87834500
"Aug 26, 2013",33.03,34.60,32.05,32.84,32.84,120855500
"Aug 23, 2013",31.40,32.46,31.00,32.37,32.37,64659500
"Aug 22, 2013",29.84,31.50,29.63,31.42,31.42,52962000
"Aug 21, 2013",30.00,30.06,29.25,29.57,29.57,31331500
"Aug 20, 2013",29.73,29.96,29.40,29.92,29.92,32091000
"Aug 19, 2013",28.69,29.48,28.57,28.98,28.98,40188500
"Aug 16, 2013",28.33,28.78,28.19,28.40,28.40,35540500
"Aug 15, 2013",27.29,28.72,27.00,27.93,27.93,50896000
"Aug 14, 2013",28.54,28.97,27.61,27.87,27.87,58469000
"Aug 13, 2013",29.90,29.97,28.89,29.09,29.09,43744500
"Aug 12, 2013",29.89,30.10,28.41,29.48,29.48,74561000
"Aug 09, 2013",30.48,31.19,30.25,30.60,30.60,44638500
"Aug 08, 2013",30.87,31.78,30.09,30.70,30.70,136234000
"Aug 07, 2013",28.38,28.39,26.47,26.85,26.85,91061000
"Aug 06, 2013",28.95,29.15,28.22,28.43,28.43,46272500
"Aug 05, 2013",28.00,28.98,27.93,28.94,28.94,51003500
"Aug 02, 2013",26.92,27.65,26.72,27.60,27.60,31349500
"Aug 01, 2013",27.00,27.30,26.53,27.11,27.11,26618000
"Jul 31, 2013",26.51,26.99,26.29,26.86,26.86,31758500
"Jul 30, 2013",26.96,27.50,25.64,26.35,26.35,65635000
"Jul 29, 2013",25.86,27.07,25.65,26.92,26.92,48394500
"Jul 26, 2013",25.63,26.14,25.32,25.88,25.88,48165500
"Jul 25, 2013",24.08,24.95,24.04,24.81,24.81,26421500
"Jul 24, 2013",24.89,24.90,23.91,24.34,24.34,34345000
"Jul 23, 2013",24.80,25.11,24.36,24.55,24.55,38682000
"Jul 22, 2013",23.98,25.34,23.98,24.49,24.49,48989000
"Jul 19, 2013",23.70,24.11,23.30,23.94,23.94,29451500
"Jul 18, 2013",24.19,24.55,23.24,23.81,23.81,56990500
"Jul 17, 2013",21.30,24.32,20.90,24.05,24.05,130145000
"Jul 16, 2013",25.26,25.26,21.46,21.81,21.81,161859500
"Jul 15, 2013",26.61,26.65,25.36,25.45,25.45,49612000
"Jul 12, 2013",25.10,25.99,24.90,25.98,25.98,56720000
"Jul 11, 2013",24.98,25.22,24.47,25.12,25.12,37418000
"Jul 10, 2013",24.64,24.65,24.16,24.45,24.45,28000500
"Jul 09, 2013",24.93,25.06,24.38,24.69,24.69,43016500
"Jul 08, 2013",24.27,24.44,23.76,24.32,24.32,39071000
"Jul 05, 2013",23.66,24.06,23.14,24.02,24.02,34093500
"Jul 03, 2013",23.60,23.85,22.85,23.05,23.05,24033500
"Jul 02, 2013",23.65,24.38,23.10,23.56,23.56,60320500
"Jul 01, 2013",21.87,23.55,21.83,23.44,23.44,54518000
"Jun 28, 2013",21.71,21.89,21.34,21.47,21.47,28743000
"Jun 27, 2013",21.35,22.05,21.23,21.85,21.85,43724500
"Jun 26, 2013",20.76,21.17,20.53,21.14,21.14,33013000
"Jun 25, 2013",20.62,20.84,20.11,20.48,20.48,29243500
"Jun 24, 2013",19.30,20.57,19.06,20.30,20.30,35599000
"Jun 21, 2013",20.74,20.74,19.50,19.91,19.91,58593000
"Jun 20, 2013",20.93,21.43,19.89,20.13,20.13,50532500
"Jun 19, 2013",20.41,21.33,20.40,20.94,20.94,42894500
"Jun 18, 2013",20.35,20.80,19.84,20.68,20.68,43976500
"Jun 17, 2013",20.72,20.95,20.24,20.44,20.44,35331000
"Jun 14, 2013",20.00,20.50,19.87,20.06,20.06,32823500
"Jun 13, 2013",19.80,19.86,19.02,19.64,19.64,29808000
"Jun 12, 2013",19.36,20.10,19.15,19.55,19.55,45963500
"Jun 11, 2013",19.64,19.74,18.81,18.89,18.89,36970000
"Jun 10, 2013",19.79,20.50,19.71,20.01,20.01,46143000
"Jun 07, 2013",19.60,20.58,19.34,20.41,20.41,53558000
"Jun 06, 2013",19.05,19.85,19.02,19.47,19.47,47554500
"Jun 05, 2013",18.73,19.59,17.82,19.07,19.07,61124000
"Jun 04, 2013",18.55,19.28,18.48,18.97,18.97,44280500
"Jun 03, 2013",19.52,19.52,17.65,18.52,18.52,95698000
"May 31, 2013",21.25,21.29,19.55,19.55,19.55,75860000
"May 30, 2013",20.49,21.91,20.24,20.99,20.99,80668500
"May 29, 2013",22.71,22.98,19.80,20.93,20.93,125497500
"May 28, 2013",20.31,22.15,20.06,22.07,22.07,98459500
"May 24, 2013",18.52,19.59,18.40,19.42,19.42,80621000
"May 23, 2013",16.96,18.60,16.61,18.55,18.55,60111000
"May 22, 2013",17.27,18.19,17.10,17.45,17.45,42840000
"May 21, 2013",17.70,18.00,17.06,17.52,17.52,44991000
"May 20, 2013",18.22,18.50,17.73,17.99,17.99,41742000
"May 17, 2013",18.50,18.89,17.50,18.30,18.30,95011000
"May 16, 2013",18.94,19.00,17.73,18.45,18.45,108070000
"May 15, 2013",16.36,17.38,15.62,16.97,16.97,84393500
"May 14, 2013",18.84,19.42,16.23,16.65,16.65,185819500
"May 13, 2013",16.20,17.60,15.83,17.56,17.56,112084500
"May 10, 2013",13.93,16.20,13.85,15.35,15.35,125413000
"May 09, 2013",14.02,15.15,12.74,13.88,13.88,143025000
"May 08, 2013",11.50,11.64,11.14,11.16,11.16,33849500
"May 07, 2013",12.40,12.47,11.02,11.10,11.10,49955000
"May 06, 2013",11.28,11.93,11.10,11.90,11.90,21833500
"May 03, 2013",11.29,11.29,10.90,10.91,10.91,16893500
"May 02, 2013",10.77,11.05,10.74,10.82,10.82,15252000
"May 01, 2013",11.20,11.20,10.60,10.66,10.66,13714000
"Apr 30, 2013",11.20,11.64,10.75,10.80,10.80,27613000
"Apr 29, 2013",10.35,11.00,10.24,10.99,10.99,18198500
"Apr 26, 2013",10.63,10.75,10.12,10.24,10.24,18110500
"Apr 25, 2013",10.10,10.48,10.10,10.40,10.40,13979500
"Apr 24, 2013",10.18,10.21,9.80,10.09,10.09,13150000
"Apr 23, 2013",10.20,10.58,10.13,10.20,10.20,18669000
"Apr 22, 2013",9.72,10.04,9.55,10.04,10.04,19697000
"Apr 19, 2013",9.49,9.98,9.41,9.57,9.57,15058500
"Apr 18, 2013",9.20,9.52,9.08,9.39,9.39,16839500
"Apr 17, 2013",9.10,9.19,8.91,9.09,9.09,10592500
"Apr 16, 2013",8.84,9.23,8.78,9.12,9.12,15902000
"Apr 15, 2013",8.70,8.76,8.50,8.66,8.66,8407000
"Apr 12, 2013",8.65,9.03,8.61,8.75,8.75,15747000
"Apr 11, 2013",8.41,8.91,8.35,8.72,8.72,17237000
"Apr 10, 2013",8.14,8.40,8.12,8.37,8.37,10605500
"Apr 09, 2013",8.36,8.37,8.07,8.10,8.10,8480500
"Apr 08, 2013",8.39,8.51,8.30,8.37,8.37,8395000
"Apr 05, 2013",8.40,8.40,8.10,8.27,8.27,7762000
"Apr 04, 2013",8.22,8.45,8.16,8.40,8.40,11324000
"Apr 03, 2013",8.62,8.69,8.04,8.22,8.22,28218000
"Apr 02, 2013",8.72,9.10,8.70,8.87,8.87,33262000
"Apr 01, 2013",8.47,9.34,8.34,8.79,8.79,70492500
"Mar 28, 2013",7.65,7.65,7.55,7.58,7.58,5793500
"Mar 27, 2013",7.59,7.68,7.46,7.63,7.63,6481500
"Mar 26, 2013",7.60,7.64,7.53,7.57,7.57,9041000
"Mar 25, 2013",7.42,7.70,7.35,7.51,7.51,11894000
"Mar 22, 2013",7.24,7.36,7.24,7.32,7.32,2201000
"Mar 21, 2013",7.19,7.41,7.15,7.20,7.20,5731500
"Mar 20, 2013",7.05,7.21,7.03,7.19,7.19,7115000
"Mar 19, 2013",7.05,7.12,6.99,7.02,7.02,5492500
"Mar 18, 2013",7.06,7.21,6.98,7.03,7.03,6580500
"Mar 15, 2013",7.33,7.33,7.04,7.06,7.06,16398000
"Mar 14, 2013",7.78,7.78,7.35,7.37,7.37,10105000
"Mar 13, 2013",7.80,7.90,7.76,7.80,7.80,4110000
"Mar 12, 2013",7.78,7.88,7.77,7.82,7.82,6375500
"Mar 11, 2013",7.77,7.89,7.73,7.82,7.82,7897500
"Mar 08, 2013",7.61,7.89,7.47,7.69,7.69,4560500
"Mar 07, 2013",7.55,7.73,7.38,7.65,7.65,5791500
"Mar 06, 2013",7.40,7.58,7.39,7.54,7.54,5750000
"Mar 05, 2013",7.20,7.38,7.16,7.33,7.33,10435000
"Mar 04, 2013",6.95,7.17,6.94,7.12,7.12,8788500
"Mar 01, 2013",7.00,7.02,6.85,6.93,6.93,7733000
"Feb 28, 2013",7.18,7.22,6.87,6.97,6.97,9824500
"Feb 27, 2013",6.88,7.08,6.88,7.02,7.02,9796000
"Feb 26, 2013",6.89,6.99,6.76,6.89,6.89,13814500
"Feb 25, 2013",7.23,7.35,6.87,6.88,6.88,14447000
"Feb 22, 2013",7.14,7.28,7.12,7.22,7.22,12736500
"Feb 21, 2013",7.30,7.48,6.91,7.03,7.03,45189000
"Feb 20, 2013",7.86,7.93,7.69,7.71,7.71,15610000
"Feb 19, 2013",7.47,7.86,7.46,7.86,7.86,13507000
"Feb 15, 2013",7.70,7.70,7.39,7.41,7.41,10088000
"Feb 14, 2013",7.73,7.75,7.64,7.65,7.65,4953500
"Feb 13, 2013",7.66,7.80,7.61,7.69,7.69,4834000
"Feb 12, 2013",7.69,7.77,7.46,7.58,7.58,11306500
"Feb 11, 2013",7.60,7.83,7.50,7.68,7.68,16331500
"Feb 08, 2013",7.89,8.00,7.83,7.85,7.85,5699000
"Feb 07, 2013",7.84,7.94,7.79,7.90,7.90,5983000
"Feb 06, 2013",7.64,7.88,7.58,7.83,7.83,9466000
"Feb 05, 2013",7.60,7.73,7.54,7.63,7.63,6551000
"Feb 04, 2013",7.68,7.68,7.52,7.55,7.55,5640000
"Feb 01, 2013",7.63,7.70,7.52,7.66,7.66,5503000
"Jan 31, 2013",7.57,7.57,7.39,7.50,7.50,4507000
"Jan 30, 2013",7.57,7.60,7.49,7.50,7.50,4840500
"Jan 29, 2013",7.62,7.69,7.43,7.59,7.59,7133000
"Jan 28, 2013",7.37,7.74,7.37,7.61,7.61,9930000
"Jan 25, 2013",7.40,7.51,7.36,7.40,7.40,6439000
"Jan 24, 2013",7.20,7.54,7.17,7.40,7.40,9852000
"Jan 23, 2013",7.00,7.25,6.99,7.20,7.20,7821500
"Jan 22, 2013",6.91,7.11,6.85,7.04,7.04,9601000
"Jan 18, 2013",6.95,6.96,6.76,6.90,6.90,17775500
"Jan 17, 2013",6.83,6.97,6.78,6.88,6.88,7183500
"Jan 16, 2013",6.77,6.85,6.75,6.82,6.82,6891000
"Jan 15, 2013",6.62,6.85,6.62,6.78,6.78,8121000
"Jan 14, 2013",6.62,6.68,6.57,6.65,6.65,4625500
"Jan 11, 2013",6.81,6.81,6.42,6.58,6.58,7816000
"Jan 10, 2013",6.77,6.80,6.68,6.71,6.71,4612500
"Jan 09, 2013",6.80,6.84,6.68,6.73,6.73,3490000
"Jan 08, 2013",6.90,6.90,6.62,6.74,6.74,6420000
"Jan 07, 2013",6.96,6.96,6.78,6.87,6.87,2210000
"Jan 04, 2013",6.96,6.96,6.78,6.88,6.88,3370000
"Jan 03, 2013",7.04,7.09,6.95,6.95,6.95,3710000
"Jan 02, 2013",7.00,7.09,6.94,7.07,7.07,5974000
"Dec 31, 2012",6.60,6.79,6.60,6.77,6.77,2974500
"Dec 28, 2012",6.68,6.73,6.60,6.64,6.64,2070500
"Dec 27, 2012",6.70,6.78,6.60,6.74,6.74,2805500
"Dec 26, 2012",6.79,6.90,6.70,6.72,6.72,3007000
"Dec 24, 2012",6.73,6.87,6.71,6.86,6.86,1879000
"Dec 21, 2012",6.79,6.83,6.72,6.80,6.80,7462000
"Dec 20, 2012",6.90,6.96,6.81,6.89,6.89,4606000
"Dec 19, 2012",6.95,7.05,6.90,6.92,6.92,6494000
"Dec 18, 2012",6.85,7.01,6.85,6.92,6.92,7769500
"Dec 17, 2012",6.75,6.90,6.75,6.88,6.88,4124500
"Dec 14, 2012",6.76,6.88,6.72,6.76,6.76,5115000
"Dec 13, 2012",7.05,7.06,6.55,6.72,6.72,10756500
"Dec 12, 2012",7.04,7.16,6.99,7.05,7.05,10319000
"Dec 11, 2012",6.92,7.10,6.89,7.06,7.06,7863000
"Dec 10, 2012",6.89,6.96,6.84,6.91,6.91,4649000
"Dec 07, 2012",6.86,6.90,6.77,6.83,6.83,3322000
"Dec 06, 2012",6.76,6.96,6.70,6.78,6.78,3302000
"Dec 05, 2012",6.76,6.84,6.72,6.74,6.74,3307500
"Dec 04, 2012",6.82,6.96,6.71,6.78,6.78,6316500
"Dec 03, 2012",6.78,7.00,6.70,6.92,6.92,10428500
"Nov 30, 2012",6.73,6.86,6.60,6.76,6.76,7101500
"Nov 29, 2012",6.69,6.80,6.57,6.74,6.74,5517000
"Nov 28, 2012",6.40,6.86,6.38,6.65,6.65,7626000
"Nov 27, 2012",6.43,6.53,6.30,6.43,6.43,4554000
"Nov 26, 2012",6.42,6.46,6.32,6.45,6.45,2479000
"Nov 23, 2012",6.52,6.57,6.34,6.43,6.43,2151500
"Nov 21, 2012",6.52,6.69,6.46,6.49,6.49,4816000
"Nov 20, 2012",6.56,6.62,6.38,6.60,6.60,4612500
"Nov 19, 2012",6.41,6.65,6.37,6.58,6.58,6962000
"Nov 16, 2012",6.23,6.40,6.12,6.37,6.37,4543500
"Nov 15, 2012",6.26,6.29,6.10,6.16,6.16,4920000
"Nov 14, 2012",6.39,6.42,6.24,6.28,6.28,4356500
"Nov 13, 2012",6.26,6.40,6.14,6.32,6.32,4991500
"Nov 12, 2012",6.06,6.28,6.03,6.21,6.21,2779500
"Nov 09, 2012",6.12,6.19,5.97,6.06,6.06,4315000
"Nov 08, 2012",6.20,6.38,6.19,6.26,6.26,6370000
"Nov 07, 2012",6.20,6.41,6.16,6.31,6.31,8572500
"Nov 06, 2012",6.12,6.24,5.99,6.23,6.23,11620000
"Nov 05, 2012",5.96,6.32,5.87,6.30,6.30,10244500
"Nov 02, 2012",5.85,5.91,5.71,5.78,5.78,5151500
"Nov 01, 2012",5.65,5.90,5.64,5.85,5.85,5120500
"Oct 31, 2012",5.54,5.67,5.47,5.63,5.63,3876000
"Oct 26, 2012",5.51,5.56,5.40,5.48,5.48,2387000
"Oct 25, 2012",5.56,5.56,5.49,5.50,5.50,2888500
"Oct 24, 2012",5.70,5.70,5.45,5.48,5.48,5082000
"Oct 23, 2012",5.48,5.71,5.47,5.68,5.68,3745000
"Oct 22, 2012",5.60,5.60,5.47,5.57,5.57,2351000
"Oct 19, 2012",5.57,5.64,5.46,5.55,5.55,5137000
"Oct 18, 2012",5.80,5.80,5.56,5.61,5.61,3705000
"Oct 17, 2012",5.65,5.77,5.56,5.76,5.76,3340000
"Oct 16, 2012",5.53,5.62,5.47,5.61,5.61,2396500
"Oct 15, 2012",5.60,5.61,5.37,5.47,5.47,7343500
"Oct 12, 2012",5.66,5.75,5.50,5.53,5.53,4938000
"Oct 11, 2012",5.79,5.80,5.65,5.66,5.66,2253000
"Oct 10, 2012",5.68,5.74,5.60,5.68,5.68,2518000
"Oct 09, 2012",5.82,5.82,5.65,5.67,5.67,5965000
"Oct 08, 2012",5.77,5.88,5.72,5.85,5.85,4448500
"Oct 05, 2012",5.94,5.96,5.74,5.78,5.78,4693000
"Oct 04, 2012",6.00,6.02,5.73,5.88,5.88,7706500
"Oct 03, 2012",5.95,5.99,5.85,5.86,5.86,5264000
"Oct 02, 2012",5.86,5.98,5.80,5.96,5.96,3645000
"Oct 01, 2012",5.90,5.98,5.80,5.83,5.83,4422000
"Sep 28, 2012",5.75,5.98,5.72,5.86,5.86,21717000
"Sep 27, 2012",5.56,5.71,5.52,5.70,5.70,8793000
